sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
"REFRESH PLUS 0.4ML",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,," làm giảm đau nhất thời cảm giác nóng rát, kích thích & khó chịu do khô mắt hoặc do tiếp xúc với gió hoặc ánh nắng., Hộp 30 ống x 0,4ml, Natri Carboxymethyl cellulose 5mg/ ml,Làm giảm đau nhất thời cảm giác nóng rát, kích thích & khó chịu do khô mắt hoặc do tiếp xúc với gió hoặc ánh nắng. Còn được dùng như chất bảo vệ chống các kích thích khác.,Nhỏ 1 - 2 giọt vào mắt bị đau khi cần thiết.,Ðể tránh nhiễm bẩn, không được sờ vào đầu ống thuốc trên bất kỳ bề mặt nào. Không được sử dụng lại. Ðã mở 1 lần rồi thì loại bỏ. Nếu cảm thấy mắt đau, thay đổi thị lực, mắt tiếp tục bị đỏ hoặc bị kích thích, hoặc nếu tình trạng mắt xấu hơn hay vẫn còn khó chịu quá 72 giờ thì nên ngưng sử dụng.",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","REFRESH PLUS 0.4ML","REFRESH PLUS 0.4ML",,20000.0000,"Use config","Use config","REFRESH PLUS 0.4ML",,,"Product Info Column",,85000.0000,0,"Thuốc nhỏ mắt Refresh Plus (Cellufresh) làm giảm đau nhất thời cảm giác nóng rát, kích thích & khó chịu do khô mắt hoặc do tiếp xúc với gió hoặc ánh nắng.",,,,,,1,0,,,"2016-04-24 16:34:04",refresh-plus-0-4ml,refresh-plus-0-4ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,68000.0000,,,,,
"Tobrex Oint 0.3% 3.5g",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"Thuốc mỡ tra mắt TOBREX chỉ định cho những tình trạng viêm ở mắt có đáp ứng với steroid và có chỉ định dùng corticosteroid và khi có nhiễm khuẩn nông ở mắt hay có nguy cơ nhiễm khuẩn mắt.",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","Tobrex Oint 0.3% 3.5g","Tobrex Oint 0.3% 3.5g",,20000.0000,"Use config","Use config","Tobrex Oint 0.3% 3.5g",,,"Product Info Column",,60000.0000,0,"Thuốc mỡ tra mắt TOBREX chỉ định cho những tình trạng viêm ở mắt có đáp ứng với steroid và có chỉ định dùng corticosteroid và khi có nhiễm khuẩn nông ở mắt hay có nguy cơ nhiễm khuẩn mắt.",,,,,,1,0,,,"2016-04-24 16:34:04",tobrex-oint-0-3-3-5g,tobrex-oint-0-3-3-5g.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,48000.0000,,,,,
"Scholl Odour Control Shoe Spray 150ml",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"Khử mùi giày với hệ thống trung hòa độc đáo, hiệu quả hơn các sản phẩm khử mùi khác chỉ che đậy mùi. Kháng khuẩn, kháng nấm, khử mùi và nấm do vi khuẩn gây ra trong giày, giữ cho giày không bị mùi với công thức tác động kép tiên tiến làm mất mùi hôi của giày. Cách dùng: Xịt vào giày trước và sau khi mang. Nếu xịt trước khi mang cần để giày khô. Lau ngay nếu vết xịt bám trên bề mặt giày., 150ml, Anh.,Scholl Mùi kiểm soát, là chuyên gia điều trị footcare chỉ với Neutra-Activ, một hệ thống trung hòa độc đáo. Khoa học chứng minh có hiệu quả hơn trong điều trị mùi giày sau đó truyền thống phun che dấu mùi hôi. Thường xuyên sử dụng có thể giúp bảo vệ đôi giày. Công thức hành động kép tiên tiến giúp loại bỏ mùi giày. Các đại lý đã được chứng minh chống vi khuẩn và chống nấm tiêu diệt vi khuẩn và nấm gây mùi hôi trong giày.,Bảo vệ từ ánh sáng mặt trời. Không để nhiệt độ vượt quá 50C. Không xuyên qua hoặc burn, ngay cả sau khi sử dụng. Không được xịt vào ngọn lửa trần hoặc vật liệu bất kỳ sợi đốt. Tránh xa các nguồn gây cháy nổ - Không hút thuốc. Để ra khỏi mắt. Chỉ sử dụng theo chỉ dẫn và tránh hít phải. Nếu kích thích phát triển, ngưng sử dụng. Của mỗi trẻ em.,Lắc đều trước khi sử dụng. Xịt vào giày trước và sau khi sử dụng. Cho phép mang giày để khô trước khi mặc. Lau sạch bất kỳ sản phẩm nào trên các bề mặt bên ngoài ngay lập tức. Để sử dụng bên ngoài. Dễ cháy.",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","Scholl Odour Control Shoe Spray 150ml","Scholl Odour Control Shoe Spray 150ml",,20000.0000,"Use config","Use config","Scholl Odour Control Shoe Spray 150ml",,,"Product Info Column",,92000.0000,0,"Khử mùi giày với hệ thống trung hòa độc đáo, hiệu quả hơn các sản phẩm khử mùi khác chỉ che đậy mùi. Kháng khuẩn, kháng nấm, khử mùi và nấm do vi khuẩn gây ra trong giày, giữ cho giày không bị mùi với công thức tác động kép tiên tiến làm mất mùi hôi của giày. Cách dùng: Xịt vào giày trước và sau khi mang. Nếu xịt trước khi mang cần để giày khô. Lau ngay nếu vết xịt bám trên bề mặt giày., 150ml, Anh.,Scholl Mùi kiểm soát, là chuyên gia điều trị footcare chỉ với Neutra-Activ, một hệ thống trung hòa độc đáo. Khoa học chứng minh có hiệu quả hơn trong điều trị mùi giày sau đó truyền thống phun che dấu mùi hôi. Thường xuyên sử dụng có thể giúp bảo vệ đôi giày. Công thức hành động kép tiên tiến giúp loại bỏ mùi giày. Các đại lý đã được chứng minh chống vi khuẩn và chống nấm tiêu diệt vi khuẩn và nấm gây mùi hôi trong giày.,Bảo vệ từ ánh sáng mặt trời. Không để nhiệt độ vượt quá 50C. Không xuyên qua hoặc burn, ngay cả sau khi sử dụng. Không được xịt vào ngọn lửa trần hoặc vật liệu bất kỳ sợi đốt. Tránh xa các nguồn gây cháy nổ - Không hút thuốc. Để ra khỏi mắt. Chỉ sử dụng theo chỉ dẫn và tránh hít phải. Nếu kích thích phát triển, ngưng sử dụng. Của mỗi trẻ em.,Lắc đều trước khi sử dụng. Xịt vào giày trước và sau khi sử dụng. Cho phép mang giày để khô trước khi mặc. Lau sạch bất kỳ sản phẩm nào trên các bề mặt bên ngoài ngay lập tức. Để sử dụng bên ngoài. Dễ cháy.",,,,,,1,0,,,"2016-04-24 16:34:04",scholl-odour-control-shoe-spray-150ml,scholl-odour-control-shoe-spray-150ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,73600.0000,,,,,
"NYOLOL EYE DROP 0.5% X 5ML",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"THÀNH PHẦN,cho 1 ml dung dịch 0,5%,Timolol maleate 6,8 mg,ứng với : Timolol 5,0 mg,(Benzalkonium chlorure) (0,1 mg),CHỈ ĐỊNH,- Tăng nhãn áp,- Glaucome góc mở mạn tính,- Glaucome ở người đã lấy thủy tinh thể,CHỐNG CHỈ ĐỊNH,Tuyệt đối :,- Hen phế quản, co thắt phế quản, có tiền sử hen phế quản hoặc bệnh phổi tắc nghẽn mạn tính nặng.,- Suy tim sung huyết không kiểm soát được, sốc do tim.,- Tắc nghẽn dẫn truyền nhĩ thất độ cao (chưa đặt máy tạo nhịp).,- Hiện tượng Raynaud.,- Nhịp tim chậm < 40-45 nhịp/phút.,- Dị ứng với một trong các thành phần của thuốc.,Tương đối :,- Phối hợp với Amiodaron.,LIỀU LƯỢNG - CÁCH DÙNG,Khi bắt đầu, nên dùng Nyolol 0,25% nhỏ mắt 1 giọt x 2 lần mỗi ngày.,Nếu chưa đạt được hiệu quả lâm sàng mong muốn, thì chuyển sang dùng Nyolol 0,50% nhỏ mắt 1 giọt x 2 lần mỗi ngày.,Nếu cần thiết, có thể điều trị đồng thời với :,Thuốc nhỏ mắt điều trị glaucome loại giống giao cảm (sympathomimetic) hay loại giống phó giao cảm (parasympathomimetic),,Hay thuốc ức chế men carbonic anhydrase dùng đường toàn thân, để đạt được hiệu quả tốt hơn.,Ở một số bệnh nhân, vì hiệu quả hạ nhãn áp của Nyolol chỉ ổn định sau vài tuần điều trị, nên cần đánh giá nhãn áp vào khoảng tuần thứ 4.,Nếu nhãn áp được duy trì ở mức chấp nhận được, có thể giảm liều xuống và nhỏ mắt mỗi ngày một lần.,Thay thế một phương pháp điều trị trước đó :,- Khi Nyolol được dùng để thay thế một thuốc nhỏ mắt loại ức chế beta khác, ngưng thuốc cũ vào cuối ngày điều trị. Ngày tiếp theo dùng Nyolol 0,25% nhỏ mắt 1 giọt x 2 lần/ngày. Nếu cần dùng liều cao hơn thì thay bằng Nyolol 0,50% nhỏ mắt 1 giọt x 2 lần/ngày.,- Khi Nyolol được dùng để thay thế một thuốc nhỏ mắt điều trị glaucome không phải loại ức chế beta, tiếp tục dùng thuốc cũ thêm một ngày trong khi dùng thêm Nyolol 0,25% 1 giọt x 2 lần/ngày. Vào ngày tiếp theo ngưng thuốc cũ và chỉ dùng Nyolol 0,25%. Nếu cần dùng liều cao hơn thì thay bằng Nyolol 0,50% nhỏ mắt 1 giọt x 2 lần/ngày.,Khi Nyolol được dùng để thay thế nhiều thuốc điều trị glaucome đang dùng đồng thời, cần cân nhắc từng trường hợp cụ thể.,Thầy thuốc sẽ quyết định ngưng một hay tất cả các loại thuốc đã dùng điều trị glaucome trước đó.,Khi bệnh nhân đang dùng thuốc co đồng tử chuyển sang dùng Nyolol, cần khám lại khúc xạ cho bệnh nhân khi thuốc co đồng tử hết tác dụng.,Bệnh nhân cần tuân thủ chặt chẽ các hướng dẫn điều trị và nhãn áp cần được kiểm soát đặc biệt vào giai đoạn đầu của điều trị.,Cách dùng :,Mới dùng lọ thuốc lần đầu : vặn mạnh nắp theo chiều kim đồng hồ để làm thủng một lổ nhỏ ở đầu lọ thuốc.,Sau mỗi lần nhỏ mắt : vặn chặt nắp và để lọ thuốc trở lại vào hộp giấy để tránh ánh sáng.,BẢO QUẢN,Chỉ nên dùng thuốc trong vòng 30 ngày sau khi đã mở nắp.,Giữ thuốc ở nhiệt độ phòng (15-25oC).,Nếu chưa mở nắp, lọ thuốc nhỏ mắt Nyolol có thể được dùng cho đến ngày hết hạn ghi trên hộp thuốc.",,,,0,,,Novartis,,"Thuốc ngừa thai NicPostinew ","NYOLOL EYE DROP 0.5% X 5ML","NYOLOL EYE DROP 0.5% X 5ML",,20000.0000,"Use config","Use config","NYOLOL EYE DROP 0.5% X 5ML",,,"Product Info Column",,62000.0000,0,"THÀNH PHẦN,cho 1 ml dung dịch 0,5%,Timolol maleate 6,8 mg,ứng với : Timolol 5,0 mg,(Benzalkonium chlorure) (0,1 mg),CHỈ ĐỊNH,- Tăng nhãn áp,- Glaucome góc mở mạn tính,- Glaucome ở người đã lấy thủy tinh thể,CHỐNG CHỈ ĐỊNH,Tuyệt đối :,- Hen phế quản, co thắt phế quản, có tiền sử hen phế quản hoặc bệnh phổi tắc nghẽn mạn tính nặng.,- Suy tim sung huyết không kiểm soát được, sốc do tim.,- Tắc nghẽn dẫn truyền nhĩ thất độ cao (chưa đặt máy tạo nhịp).,- Hiện tượng Raynaud.,- Nhịp tim chậm < 40-45 nhịp/phút.,- Dị ứng với một trong các thành phần của thuốc.,Tương đối :,- Phối hợp với Amiodaron.,LIỀU LƯỢNG - CÁCH DÙNG,Khi bắt đầu, nên dùng Nyolol 0,25% nhỏ mắt 1 giọt x 2 lần mỗi ngày.,Nếu chưa đạt được hiệu quả lâm sàng mong muốn, thì chuyển sang dùng Nyolol 0,50% nhỏ mắt 1 giọt x 2 lần mỗi ngày.,Nếu cần thiết, có thể điều trị đồng thời với :,Thuốc nhỏ mắt điều trị glaucome loại giống giao cảm (sympathomimetic) hay loại giống phó giao cảm (parasympathomimetic),,Hay thuốc ức chế men carbonic anhydrase dùng đường toàn thân, để đạt được hiệu quả tốt hơn.,Ở một số bệnh nhân, vì hiệu quả hạ nhãn áp của Nyolol chỉ ổn định sau vài tuần điều trị, nên cần đánh giá nhãn áp vào khoảng tuần thứ 4.,Nếu nhãn áp được duy trì ở mức chấp nhận được, có thể giảm liều xuống và nhỏ mắt mỗi ngày một lần.,Thay thế một phương pháp điều trị trước đó :,- Khi Nyolol được dùng để thay thế một thuốc nhỏ mắt loại ức chế beta khác, ngưng thuốc cũ vào cuối ngày điều trị. Ngày tiếp theo dùng Nyolol 0,25% nhỏ mắt 1 giọt x 2 lần/ngày. Nếu cần dùng liều cao hơn thì thay bằng Nyolol 0,50% nhỏ mắt 1 giọt x 2 lần/ngày.,- Khi Nyolol được dùng để thay thế một thuốc nhỏ mắt điều trị glaucome không phải loại ức chế beta, tiếp tục dùng thuốc cũ thêm một ngày trong khi dùng thêm Nyolol 0,25% 1 giọt x 2 lần/ngày. Vào ngày tiếp theo ngưng thuốc cũ và chỉ dùng Nyolol 0,25%. Nếu cần dùng liều cao hơn thì thay bằng Nyolol 0,50% nhỏ mắt 1 giọt x 2 lần/ngày.,Khi Nyolol được dùng để thay thế nhiều thuốc điều trị glaucome đang dùng đồng thời, cần cân nhắc từng trường hợp cụ thể.,Thầy thuốc sẽ quyết định ngưng một hay tất cả các loại thuốc đã dùng điều trị glaucome trước đó.,Khi bệnh nhân đang dùng thuốc co đồng tử chuyển sang dùng Nyolol, cần khám lại khúc xạ cho bệnh nhân khi thuốc co đồng tử hết tác dụng.,Bệnh nhân cần tuân thủ chặt chẽ các hướng dẫn điều trị và nhãn áp cần được kiểm soát đặc biệt vào giai đoạn đầu của điều trị.,Cách dùng :,Mới dùng lọ thuốc lần đầu : vặn mạnh nắp theo chiều kim đồng hồ để làm thủng một lổ nhỏ ở đầu lọ thuốc.,Sau mỗi lần nhỏ mắt : vặn chặt nắp và để lọ thuốc trở lại vào hộp giấy để tránh ánh sáng.,BẢO QUẢN,Chỉ nên dùng thuốc trong vòng 30 ngày sau khi đã mở nắp.,Giữ thuốc ở nhiệt độ phòng (15-25oC).,Nếu chưa mở nắp, lọ thuốc nhỏ mắt Nyolol có thể được dùng cho đến ngày hết hạn ghi trên hộp thuốc.",,,,,,1,0,,,"2016-04-24 16:34:04",nyolol-eye-drop-0-5-x-5ml,nyolol-eye-drop-0-5-x-5ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,49600.0000,,,,,
"REFRESH TEARS 15ML",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,," làm giảm đau nhất thời cảm giác nóng rát, kích thích & khó chịu do khô mắt hoặc do tiếp xúc với gió hoặc ánh nắng.,Hộp 1 Lọ 15ml,Natri Carboxymethyl cellulose 0,5%,Làm giảm đau nhất thời cảm giác nóng rát, kích thích & khó chịu do khô mắt hoặc do tiếp xúc với gió hoặc ánh nắng. Còn được dùng như chất bảo vệ chống các kích thích khác.,Nhỏ 1 - 2 giọt vào mắt bị đau khi cần thiết.,Ðể tránh nhiễm bẩn, không được sờ vào đầu ống thuốc trên bất kỳ bề mặt nào. Không được sử dụng lại. Ðã mở 1 lần rồi thì loại bỏ. Nếu cảm thấy mắt đau, thay đổi thị lực, mắt tiếp tục bị đỏ hoặc bị kích thích, hoặc nếu tình trạng mắt xấu hơn hay vẫn còn khó chịu quá 72 giờ thì nên ngưng sử dụng.",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","REFRESH TEARS 15ML","REFRESH TEARS 15ML",,20000.0000,"Use config","Use config","REFRESH TEARS 15ML",,,"Product Info Column",,76000.0000,0,"Thuốc nhỏ măt Refresh Tears 15ml làm giảm đau nhất thời cảm giác nóng rát, kích thích & khó chịu do khô mắt hoặc do tiếp xúc với gió hoặc ánh nắng.",,,,,,1,0,,,"2016-04-24 16:34:04",refresh-tears-15ml,refresh-tears-15ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,60800.0000,,,,,
"CIPROFLOXACIN 0,3%",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"CIPROFLOXACIN 0,3%",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","CIPROFLOXACIN 0,3%","CIPROFLOXACIN 0,3%",,20000.0000,"Use config","Use config","CIPROFLOXACIN 0,3%",,,"Product Info Column",,5000.0000,0,"CIPROFLOXACIN 0,3%",,,,,,1,0,,,"2016-04-24 16:34:04",ciprofloxacin-0-3,ciprofloxacin-0-3.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,4000.0000,,,,,
"TRAVATAN DROP BT/2.5ML",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,," chỉ định Glaucoma góc mở có nhãn áp cao hoặc các tình trạng tăng nhãn áp khác., hộp 1 lọ 2.5 mL, Travoprost 0.004%, Polyquaternium-1 (POLYQUAD®), Glaucoma góc mở có nhãn áp cao hoặc các tình trạng tăng nhãn áp khác., Nhỏ 1 giọt vào mắt bị bệnh, ngày 1 lần vào lúc 8-10 giờ tối., Nhiễm khuẩn nội nhãn cấp tính. Không có thủy tinh thể, hoặc có đặt thủy tinh thể nhân tạo bị rách bao sau. Suy thận hoặc suy gan. Cho con bú. Trẻ em. Nếu cần nhỏ trong khi đeo kính áp tròng, cần tháo kính ra truớc khi nhỏ và lắp kính lại sau 15 phút., Đỏ mắt, đổi màu mống mắt, dài lông mi. Bác sĩ nên thông báo trước cho bệnh nhân về những tác dụng này., ",,,,0,,,Alcon,,"Thuốc ngừa thai NicPostinew ","TRAVATAN DROP BT/2.5ML","TRAVATAN DROP BT/2.5ML",,20000.0000,"Use config","Use config","TRAVATAN DROP BT/2.5ML",,,"Product Info Column",,290000.0000,0,"Thuốc nhỏ mắt TRAVATAN BAK FREE chỉ định Glaucoma góc mở có nhãn áp cao hoặc các tình trạng tăng nhãn áp khác.",,,,,,1,0,,,"2016-04-24 16:34:04",travatan-drop-bt-2-5ml,travatan-drop-bt-2-5ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,232000.0000,,,,,
"Thuốc nhỏ mắt Osla",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"Chữa mỏi mắt, ngứa mắt, khô rát mắt, cay mắt, xốn (cộm) mắt, đỏ mắt, mờ mắt, chảy nước mắt, mắt khó chịu.,THÀNH PHẦN,Mỗi lọ 15ml chứa: Natri clorid …………………………………. 0.033g,Borneol, Acid boric, Natri borat.. (tá dược) ….vđ 15ml,MÔ TẢ,Dung dịch trong suốt, không màu.,CHỈ ĐỊNH,Mỏi mắt, ngứa mắt, khô rát mắt, cay mắt, xốn (cộm) mắt, đỏ mắt, mờ mắt, chảy nước mắt, mắt khó chịu.,Rửa mắt để loại các vật lạ như bụi bẩn vào mắt, làm sạch ghèn (rỉ) mắt.,Phòng ngừa các bệnh đau mắt.,LIỀU DÙNG VÀ CÁCH DÙNG,Người lớn và trẻ em: Nhỏ 3-5 giọt mỗi mắt/lần x 2-4 lần/ngày.,Có thể nhỏ nhiều lần hơn nếu cần.,Đậy kín nắp sau khi dùng.,CHỐNG CHỈ ĐỊNH,Dị ứng với bất kỳ thành phần nào của thuốc.,TÁC DỤNG NGOẠI Ý VÀ TƯƠNG TÁC THUỐC,Chưa có báo cáo,Phụ nữ có thai và cho con bú: Có thể sử dụng, an toàn.,BẢO QUẢN,Nơi khô mát, tránh ánh sáng trực tiếp.",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","Thuốc nhỏ mắt Osla","Thuốc nhỏ mắt Osla",,20000.0000,"Use config","Use config","Thuốc nhỏ mắt Osla",,,"Product Info Column",,17000.0000,0,"Thuốc nhỏ mắt Osla chữa mỏi mắt, ngứa mắt, khô rát mắt, cay mắt, xốn (cộm) mắt, đỏ mắt, mờ mắt, chảy nước mắt, mắt khó chịu.,
",,,,,,1,0,,,"2016-04-24 16:34:04",thu-c-nh-m-t-osla,thu-c-nh-m-t-osla.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,13600.0000,,,,,
"Thuốc nhỏ mắt Eyelight Vita Red ",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"Thuốc nhỏ mắt Eyelight Vita Red ",,,,0,,,"Dược Hậu Giang",,"Thuốc ngừa thai NicPostinew ","Thuốc nhỏ mắt Eyelight Vita Red ","Thuốc nhỏ mắt Eyelight Vita Red ",,20000.0000,"Use config","Use config","Thuốc nhỏ mắt Eyelight Vita Red ",,,"Product Info Column",,165.0000,0,"Thuốc nhỏ mắt Eyelight Vita Red ",,,,,,1,0,,,"2016-04-24 16:34:04",thu-c-nh-m-t-eyelight-vita-red,thu-c-nh-m-t-eyelight-vita-red.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,0.0000,,,,,
Dicortineff,,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,Dicortineff,,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ",Dicortineff,Dicortineff,,20000.0000,"Use config","Use config",Dicortineff,,,"Product Info Column",,55000.0000,0,Dicortineff,,,,,,1,0,,,"2016-04-24 16:34:04",dicortineff,dicortineff.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,44000.0000,,,,,
"Thuốc nhỏ mắt Eyelight Vita Yellow ",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"Thuốc nhỏ mắt Eyelight Vita Yellow ",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","Thuốc nhỏ mắt Eyelight Vita Yellow ","Thuốc nhỏ mắt Eyelight Vita Yellow ",,20000.0000,"Use config","Use config","Thuốc nhỏ mắt Eyelight Vita Yellow ",,,"Product Info Column",,15500.0000,0,"Thuốc nhỏ mắt Eyelight Vita Yellow ",,,,,,1,0,,,"2016-04-24 16:34:04",thu-c-nh-m-t-eyelight-vita-yellow,thu-c-nh-m-t-eyelight-vita-yellow.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,12400.0000,,,,,
"SURVANTA 25MG/ML",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"SURVANTA 25MG/ML phòng ngừa & điều trị hội chứng suy hô hấp (bệnh màng trong hay còn gọi bệnh màng Hyalin) ở trẻ sinh non. Phòng ngừa: tốt nhất dùng trong vòng 15 phút sau sinh. Điều trị: tốt nhất dùng trong 8 giờ sau sinh.",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","SURVANTA 25MG/ML","SURVANTA 25MG/ML",,20000.0000,"Use config","Use config","SURVANTA 25MG/ML",,,"Product Info Column",,8900000.0000,0,"SURVANTA 25MG/ML phòng ngừa & điều trị hội chứng suy hô hấp (bệnh màng trong hay còn gọi bệnh màng Hyalin) ở trẻ sinh non. Phòng ngừa: tốt nhất dùng trong vòng 15 phút sau sinh. Điều trị: tốt nhất dùng trong 8 giờ sau sinh.",,,,,,1,0,,,"2016-04-24 16:34:04",survanta-25mg-ml,survanta-25mg-ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,7120000.0000,,,,,
"Refresh Liquigel 15ml",,Thuoc,simple,"Thực phẩm chức năng","Default Category",base,,,,"2016-04-24 16:34:04",,,,,"Refresh Liquigel 15ml",,,,0,,,N/A,,"Thuốc ngừa thai NicPostinew ","Refresh Liquigel 15ml","Refresh Liquigel 15ml",,20000.0000,"Use config","Use config","Refresh Liquigel 15ml",,,"Product Info Column",,90000.0000,0,"Refresh Liquigel 15ml",,,,,,1,0,,,"2016-04-24 16:34:04",refresh-liquigel-15ml,refresh-liquigel-15ml.html,4,1.0000,100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,all,2,72000.0000,,,,,
