sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,Thực phẩm chức năng/Tăng cường đề kháng,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
physiogel-ai-lotion-100ml,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,"Da bị tổn hại phần lớn là vì tác động của các gốc tự do.,Các gốc tự do có liên quan đến các vấn đề thường gặp ở da như ửng đỏ, ngứa, và khô. Đây cũng là nguyên nhân chính làm da bị lão hóa.,Sử dụng PHYSIOGEL™ Al Lotion, da sẽ được bảo vệ khỏi tác hại của các gốc tự do.,Hướng dẫn sử dụng:,Bôi Kem PHYSIOGEL™ Al Lotion lên da 2 lần mỗi ngày (hoặc nhiều hơn nếu cần thiết), massage nhẹ nhàng.,Lưu ý: DÙNG NGOÀI DA",,,,0,/ai_cream_100_1024x1024.jpg,PHYSIOGEL AI LOTION 100ML,N/A,,PHYSIOGEL AI LOTION 100ML,PHYSIOGEL AI LOTION 100ML,PHYSIOGEL AI LOTION 100ML,,230000,Use config,Use config,PHYSIOGEL AI LOTION 100ML,,,Product Info Column,,230000,0,"Da bị tổn hại phần lớn là vì tác động của các gốc tự do.,Các gốc tự do có liên quan đến các vấn đề thường gặp ở da như ửng đỏ, ngứa, và khô. Đây cũng là nguyên nhân chính làm da bị lão hóa.,Sử dụng PHYSIOGEL™ Al Lotion, da sẽ được bảo vệ khỏi tác hại của các gốc tự do.,Hướng dẫn sử dụng:,Bôi Kem PHYSIOGEL™ Al Lotion lên da 2 lần mỗi ngày (hoặc nhiều hơn nếu cần thiết), massage nhẹ nhàng.,Lưu ý: DÙNG NGOÀI DA",/ai_cream_100_1024x1024.jpg,PHYSIOGEL AI LOTION 100ML,,,,1,0,/ai_cream_100_1024x1024.jpg,PHYSIOGEL AI LOTION 100ML,4/24/2016 16:34:04,physiogel-ai-lotion-100ml,physiogel-ai-lotion-100ml.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,184000,88,/ai_cream_100_1024x1024.jpg,PHYSIOGEL AI LOTION 100ML,1,0
,,,,Thực phẩm chức năng/Tăng cường đề kháng,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
physiogel-cleanser-150ml,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,"Sữa rửa mặt PHYSIOGELvới công thức ít bọt, có thể rửa với nước hoặc rửa khô.,Sử dụng cho vùng da mặt.,Không chứa hoạt chất xà phòng./ Không chứa kiềm, tác nhân gây khô da,Không sinh nhân mụn,Dành cho mọi loại da, kể cả da nhạy cảm.,Phù hợp cho da em bé,Hướng dẫn sử dụng,Rửa với nước: Thoa một lượng vừa đủ Sữa Rửa Mặt PHYSIOGEL™ Cleanser lên da. mát-xa nhẹ nhàng theo vòng tròn. Rửa lại bằng nước sạch.,Rửa khô (dành cho da mỏng): Thoa một lượng vừa đủ Sữa Rửa Mặt PHYSIOGEL™ Cleanser lên da. mát-xa nhẹ nhàng theo vòng tròn. Lau sạch lại bằng khăn mềm hay bông tẩy trang,Lưu ý: DÙNG NGOÀI DA,Để xa tầm tay trẻ nhỏ",,,,0,/physiogel-hypoallergenic-cleanser-500ml-mcarepharmacy-1405-22-MCarePharmacy@34.jpg,PHYSIOGEL CLEANSER 150ml,N/A,,PHYSIOGEL CLEANSER 150ml,PHYSIOGEL CLEANSER 150ml,PHYSIOGEL CLEANSER 150ml,,110000,Use config,Use config,PHYSIOGEL CLEANSER 150ml,,,Product Info Column,,110000,0,PHYSIOGEL CLEANSER - Sữa rửa mặt ,/physiogel-hypoallergenic-cleanser-500ml-mcarepharmacy-1405-22-MCarePharmacy@34.jpg,PHYSIOGEL CLEANSER 150ml,,,,1,0,/physiogel-hypoallergenic-cleanser-500ml-mcarepharmacy-1405-22-MCarePharmacy@34.jpg,PHYSIOGEL CLEANSER 150ml,4/24/2016 16:34:04,physiogel-cleanser-150ml,physiogel-cleanser-150ml.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,88000,88,/physiogel-hypoallergenic-cleanser-500ml-mcarepharmacy-1405-22-MCarePharmacy@34.jpg,PHYSIOGEL CLEANSER 150ml,1,0
,,,,Thực phẩm chức năng/Tăng cường đề kháng,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panoxyl-soap-free-cleanser,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,PanOxyl Soap Free Cleanser được sử dụng như một chất làm sạch da khi dùng kết hợp với các thuốc trị mụn trứng cá khác.,,,,0,/P6240643.jpg,PANOXYL SOAP FREE CLEANSER,N/A,,PANOXYL SOAP FREE CLEANSER,PANOXYL SOAP FREE CLEANSER,PANOXYL SOAP FREE CLEANSER,,95000,Use config,Use config,PANOXYL SOAP FREE CLEANSER,,,Product Info Column,,95000,0,PanOxyl Soap Free Cleanser được sử dụng như một chất làm sạch da khi dùng kết hợp với các thuốc trị mụn trứng cá khác.,/P6240643.jpg,PANOXYL SOAP FREE CLEANSER,,,,1,0,/P6240643.jpg,PANOXYL SOAP FREE CLEANSER,4/24/2016 16:34:04,panoxyl-soap-free-cleanser,panoxyl-soap-free-cleanser.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,76000,88,/P6240643.jpg,PANOXYL SOAP FREE CLEANSER,1,0
,,,,Thực phẩm chức năng/Tăng cường đề kháng,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panoxyl-cream-4--w-w,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,"Đói gói: Hộp 1 tuýp 10g; 40g,Thành phần: Benzoyl Peroxide,Hàm lượng: 4% w/w,Benzoyl Peroxide là gì?,Nhóm Dược lý: Thuốc điều trị bệnh da liễu,Tên Biệt dược : Acnol 10; Cutacnyl 10; Hanoxy 10,Dạng bào chế : Kem bôi da; Gel; Hỗn dịch bôi da,Thành phần : Benzoyl Peroxide,+ Phần thông tin tham khảo + + Dùng thuốc theo chỉ định của Bác sĩ +,Dược lực :,Benzoyle peroxyde, hoạt chất chính của Eclaran, là một tác nhân oxy hóa mạnh với các đặc tính chống mụn trứng cá: ,- có tác động diệt khuẩn đối với Propionibacterium acnes, là tác nhân chính gây ra tình trạng viêm; ,- có tác động tiêu sừng và chống tiết bã nhờn vừa phải. ,Dược động học :,Thuốc hấp thu qua da khoảng 1,8 mcg/cm2 hoặc 45% liều dùng trong khoảng 24 giờ. Lượng benzoyl peroxid được hấp thu sẽ chuyển hoàn toàn thành acid benzoic ở da. ,Benzoyle peroxyde bôi tại chỗ khuếch tán chọn lọc đến các biểu bì, sau đến từ từ vào đến lớp bì. ,Tác dụng :,Theo hiểu biết hiện nay thì mụn trứng cá có liên quan đến nhiều yếu tố: ,- tăng tiết nhiều bã nhờn (lệ thuộc androgen); ,- ứ bã nhờn do rối loạn quá trình sừng hóa, kết quả là tạo ra những vi nang và nhân trứng cá; ,- phản ứng viêm gây bởi các vi khuẩn hoại sinh (Propionibacterium acnes, Staphylococcus epidermis...) và một số thành phần gây kích ứng của bã nhờn, gây ra những nốt, sần, và mụn mủ. ,Benzoyle peroxyde là thuốc kháng khuẩn có tác dụng trên vi khuẩn Propionibacterium acnes. Tác dụng này rất có ích trên mịn trứng cá. Ngoài ra, benzoyl peroxid còn làm tróc vẩy da và bong lớp sừng. ,Chỉ định :,Mụn trứng cá thông thường (mụn trứng cá đa dạng mới nổi ở thanh thiếu niên, người có da dễ bị tổn thương, trong liệu pháp duy trì). ,Chống chỉ định :,Không dùng cho những bệnh nhân quá mẫn cảm với peroxyde (nước oxy già...). ,Thận trọng lúc dùng :,Nên hướng dẫn cho bệnh nhân những thông tin rõ ràng để tránh ngưng thuốc sớm trong khi đáng lẽ vẫn còn phải tiếp tục: ,Lúc đầu có thể có cảm giác hơi bị kích ứng, điều này không phải là do không dung nạp hay dị ứng. Tuy nhiên vẫn nên thử độ nhạy cảm của da trước khi dùng thuốc (bôi nhiều lần lên một bề mặt da nhỏ, trong nhiều ngày liên tục). ,Ðể giảm đến mức tối thiểu hiện tượng bị kích ứng: ,- không bôi thuốc nếu những lần sử dụng trước đã bị kích ứng. ,- ngoại trừ có những chỉ định cụ thể, không nên dùng đồng thời với những thuốc bôi tại chỗ khác có tác dụng làm tiêu sừng hay tẩy màu. ,- nên làm vệ sinh da mỗi ngày 1-2 lần là đủ, bằng các sản phẩm tẩy rửa chuyên biệt cho da, không dùng nước hoa hay các sản phẩm có chứa cồn. ,- tránh phơi nắng trong thời gian đầu điều trị, sau đó nếu có phơi nắng phải bôi kem chống nắng. ,- không sử dụng đèn chiếu tia tử ngoại. ,- đặc biệt thận trọng khi bôi thuốc cho những người có màu da sáng hay khi bôi lên những vùng da nhạy cảm như cổ, ngực, quanh mắt, miệng. ,Nếu tình trạng kích ứng có vẻ nặng hay không dung nạp, nên bôi thuốc thưa ra. Nếu tình trạng ngứa vẫn kéo dài gây khó chịu, nên ngưng bôi thuốc. ,Nếu vô ý bôi thuốc lên niêm mạc (mắt, miệng, lỗ mũi) hay mí mắt, cần rửa sạch với nhiều nước. ,Không bôi thuốc lên vết thương chảy máu hay da bị tổn thương. ,Tương tác thuốc :,Không được dùng benzoyl peroxid khi phải tiếp xúc với ánh nắng mặt trời hoặc tia tử ngoại. ,Dùng đồng thời với thuốc chống nắng có chứa acid paraaminobenzoic sẽ làm biến đổi màu da một thời gian. ,Các sản phẩm chứa benzoyl peroxid có thể làm bạc màu lông tóc và mất màu của vải. ,Tác dụng phụ,- Da nhạy cảm với ánh nắng. ,- Hiện tượng kích ứng xảy ra nặng và kéo dài mặc dầu đã làm đúng theo các hướng dẫn trong phần Thận trọng. ,- Tẩy màu một số loại vải sợi (quần áo, chăn màn...). ,Liều lượng :,Liều lượng nên được điều chỉnh theo các dấu hiệu lâm sàng, đáp ứng điều trị và dung nạp tại chỗ ở từng người. ,Thoa ngoài da. Thông thường: thoa thuốc 1-2 lần/ngày. Liều duy trì: thoa 1 lần mỗi 2-3 ngày. Rửa tay sau khi bôi thuốc. ,Qúa liều :,Nếu xảy ra tróc vảy da quá nhanh, ban đỏ hoặc phù, cần ngừng thuốc. Để khắc phục nhanh các tác dụng có hại, có thể đắp gạc lạnh. Sau khi các triệu chứng và các biểu hiện trên đã giảm, có thể dùng thử một cách thận trọng liều lượng thấp hơn nếu cho rằng phản ứng đã xảy ra là do dùng quá liều chứ không phải do dị ứng. ,Bảo quản:,Tránh nóng, tránh lửa. ,Benzoyl Peroxide,+ Thông tin về thành phần, tác dụng, cách dùng, liều dùng, tác dụng phụ thuốc PanOxyl cream 4% w/w thường được các nhà sản xuất cập nhật theo toa thuốc mới nhất. Vui lòng tham vấn thêm dược sĩ hoặc nhà cung cấp để có được thống tin mới nhất về thuốc PanOxyl cream 4% w/w",,,,0,/nwxh2no1_201305152025416827.jpg,PanOxyl cream 4% w/w,N/A,,PanOxyl cream 4% w/w,PanOxyl cream 4% w/w,PanOxyl cream 4% w/w,,55000,Use config,Use config,PanOxyl cream 4% w/w,,,Product Info Column,,55000,0,"Đói gói: Hộp 1 tuýp 10g; 40g,Thành phần: Benzoyl Peroxide,Hàm lượng: 4% w/w,Benzoyl Peroxide là gì?,Nhóm Dược lý: Thuốc điều trị bệnh da liễu,Tên Biệt dược : Acnol 10; Cutacnyl 10; Hanoxy 10,Dạng bào chế : Kem bôi da; Gel; Hỗn dịch bôi da,Thành phần : Benzoyl Peroxide,+ Phần thông tin tham khảo + + Dùng thuốc theo chỉ định của Bác sĩ +,Dược lực :,Benzoyle peroxyde, hoạt chất chính của Eclaran, là một tác nhân oxy hóa mạnh với các đặc tính chống mụn trứng cá: ,- có tác động diệt khuẩn đối với Propionibacterium acnes, là tác nhân chính gây ra tình trạng viêm; ,- có tác động tiêu sừng và chống tiết bã nhờn vừa phải. ,Dược động học :,Thuốc hấp thu qua da khoảng 1,8 mcg/cm2 hoặc 45% liều dùng trong khoảng 24 giờ. Lượng benzoyl peroxid được hấp thu sẽ chuyển hoàn toàn thành acid benzoic ở da.",/nwxh2no1_201305152025416827.jpg,PanOxyl cream 4% w/w,,,,1,0,/nwxh2no1_201305152025416827.jpg,PanOxyl cream 4% w/w,4/24/2016 16:34:04,panoxyl-cream-4--w-w,panoxyl-cream-4--w-w.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,44000,88,/nwxh2no1_201305152025416827.jpg,PanOxyl cream 4% w/w,1,0
,,,,Thực phẩm chức năng/Tăng cường đề kháng,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cetaphil-gentle-skin-cleanser-500ml,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,"Sữa rửa mặt cho da bị mụn trứng cá, chàm thể trạng, rôm sảy, hăm da,Thành phần: Nước tinh khiết, cetyl alcohol, propylence glycol, sodium lauryl sulfate, stearyl alcohol, methyl-paraben, propylparaben, butylparaben.,Đóng gói: chai 500ml,Chỉ định:,Dùng cho da bị mụn trứng cá, chàm thể tạng, eczema, rôm sảy, hăm da, ngứa, da khô, da nhạy cảm, vảy cá, đỏ da, vẩy nến, bỏng nắng, viêm da dị ứng, chàm tiếp xúc, da bị lão hóa, nám da, da bị kích ứng khi sử dụng benzoyl peroxide, tretinoine, adapalene...,Cách sử dụng:,- Dùng cho da mặt, tay, toàn thân, ngày 2-4 lần.,- Khi không dùng với nước: Cho nhiều sửa lên da và xoa nhẹ. Với công thức đặc biệt, ít tạo bọt, CETAPHIL sẽ nhẹ nhàng làm sạch làn da. Dùng một miếng vải mềm lau phần sữa còn dư, để lại trên da một màng sữa CETAPHIL mỏng.,- Đặc tính làm mềm và dịu của sữa sẽ giữ cho da mềm và ẩm. ,Khi dùng với nước: Bôi sữa lên da và xoa nhẹ, sau đó rửa sạch bằng nước.,Thận trọng:,Chỉ dùng ngoài da.",,,,0,/Cetaphil-Gentle Skin-Cleanser-500ml.jpg,Cetaphil Gentle Skin Cleanser 500ml,N/A,,Cetaphil Gentle Skin Cleanser 500ml,Cetaphil Gentle Skin Cleanser 500ml,Cetaphil Gentle Skin Cleanser 500ml,,190000,Use config,Use config,Cetaphil Gentle Skin Cleanser 500ml,,,Product Info Column,,190000,0,"Sữa rửa mặt CETAPHIL 500ml dùng cho da bị mụn trứng cá, chàm thể tạng, eczema, rôm sảy, hăm da, ngứa, da khô, da nhạy cảm, vảy cá, đỏ da, vẩy nến, bỏng nắng, viêm da dị ứng, chàm tiếp xúc, da bị lão hóa, nám da, da bị kích ứng khi sử dụng benzoyl peroxide, tretinoine, adapalene...",/Cetaphil-Gentle Skin-Cleanser-500ml.jpg,Cetaphil Gentle Skin Cleanser 500ml,,,,1,0,/Cetaphil-Gentle Skin-Cleanser-500ml.jpg,Cetaphil Gentle Skin Cleanser 500ml,4/24/2016 16:34:04,cetaphil-gentle-skin-cleanser-500ml,cetaphil-gentle-skin-cleanser-500ml.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,152000,88,/Cetaphil-Gentle Skin-Cleanser-500ml.jpg,Cetaphil Gentle Skin Cleanser 500ml,1,0
,,,,"Thực phẩm chức năng/Bổ gan, thải độc",Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dermal-e-cre-100iu,,Thuoc,simple,Thực phẩm chức năng,Default Category,thuewebs,,,,4/24/2016 16:34:04,,,,,"Thuốc Dermal E chống lão hóa, điểu trị da khô, nám, giúp nhanh lành vết thương trên da, giảm hình thành sẹo, chứa chất oxy hóa bảo vệ da khỏi các tác hại của các gốc tự do",,,,0,/.jpg,Dermal E Cre 100IU,N/A,,Dermal E Cre 100IU,Dermal E Cre 100IU,Dermal E Cre 100IU,,663000,Use config,Use config,Dermal E Cre 100IU,,,Product Info Column,,663000,0,"Thuốc Dermal E chống lão hóa, điểu trị da khô, nám, giúp nhanh lành vết thương trên da, giảm hình thành sẹo, chứa chất oxy hóa bảo vệ da khỏi các tác hại của các gốc tự do",/.jpg,Dermal E Cre 100IU,,,,1,0,/.jpg,Dermal E Cre 100IU,4/24/2016 16:34:04,dermal-e-cre-100iu,dermal-e-cre-100iu.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,530400,88,/.jpg,Dermal E Cre 100IU,1,0
,,,,"Thực phẩm chức năng/Bổ gan, thải độc",Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oilatum-bar-100g,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,"Bảo vệ làn da nhạy cảm của bé giúp chống đỏ da, lác sữa, rôm sảy & viêm da tã lót. - Phòng & trị khô da.",,,,0,/oilatum-bar-100g-stiefel-1808-500x500.jpg,Oilatum Bar 100g,N/A,,Oilatum Bar 100g,Oilatum Bar 100g,Oilatum Bar 100g,,60000,Use config,Use config,Oilatum Bar 100g,,,Product Info Column,,60000,0," - Bảo vệ làn da nhạy cảm của bé giúp chống đỏ da, lác sữa, rôm sảy & viêm da tã lót. - Phòng & trị khô da.",/oilatum-bar-100g-stiefel-1808-500x500.jpg,Oilatum Bar 100g,,,,1,0,/oilatum-bar-100g-stiefel-1808-500x500.jpg,Oilatum Bar 100g,4/24/2016 16:34:04,oilatum-bar-100g,oilatum-bar-100g.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,48000,88,/oilatum-bar-100g-stiefel-1808-500x500.jpg,Oilatum Bar 100g,1,0
,,,,"Thực phẩm chức năng/Bổ gan, thải độc",Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endocare-tensage-serum-30ml,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,"ENDOCARE TENSAGE SERUM 30ML dưỡng da, điều trị lão hóa da",,,,0,/endocare-tensage-serum-30ml.jpg,ENDOCARE TENSAGE SERUM 30ML,N/A,,ENDOCARE TENSAGE SERUM 30ML,ENDOCARE TENSAGE SERUM 30ML,ENDOCARE TENSAGE SERUM 30ML,,1800000,Use config,Use config,ENDOCARE TENSAGE SERUM 30ML,,,Product Info Column,,1800000,0,"ENDOCARE TENSAGE SERUM 30ML dưỡng da, điều trị lão hóa da",/endocare-tensage-serum-30ml.jpg,ENDOCARE TENSAGE SERUM 30ML,,,,1,0,/endocare-tensage-serum-30ml.jpg,ENDOCARE TENSAGE SERUM 30ML,4/24/2016 16:34:04,endocare-tensage-serum-30ml,endocare-tensage-serum-30ml.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,1440000,88,/endocare-tensage-serum-30ml.jpg,ENDOCARE TENSAGE SERUM 30ML,1,0
,,,,"Thực phẩm chức năng/Bổ gan, thải độc",Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endocare-tensage-cream-30ml,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,ENDOCARE TENSAGE CREAM 30ML là kem dưỡng ẩm phòng ngừa và điều trị chống lão hóa da chuyên sâu,,,,0,/endocare_tensage_cream-650x500.jpg,ENDOCARE TENSAGE CREAM 30ML,N/A,,ENDOCARE TENSAGE CREAM 30ML,ENDOCARE TENSAGE CREAM 30ML,ENDOCARE TENSAGE CREAM 30ML,,1300000,Use config,Use config,ENDOCARE TENSAGE CREAM 30ML,,,Product Info Column,,1300000,0,ENDOCARE TENSAGE CREAM 30ML là kem dưỡng ẩm phòng ngừa và điều trị chống lão hóa da chuyên sâu,/endocare_tensage_cream-650x500.jpg,ENDOCARE TENSAGE CREAM 30ML,,,,1,0,/endocare_tensage_cream-650x500.jpg,ENDOCARE TENSAGE CREAM 30ML,4/24/2016 16:34:04,endocare-tensage-cream-30ml,endocare-tensage-cream-30ml.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,1040000,88,/endocare_tensage_cream-650x500.jpg,ENDOCARE TENSAGE CREAM 30ML,1,0
,,,,"Thực phẩm chức năng/Bổ gan, thải độc",Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endocare-eye---lip-contour-15ml,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,"Kem chống lão hóa mắt và môi Eye & Lip Contour ENDOCARE,Eye Lip Contour được nghiên cứu với một Công thức đặc biệt sử dụng hàng ngày để tập trung tái sinh, làm ẩm và làm dịu da xung quanh các khu vực môi và mắt một cách tinh tế nhất.,Kem điều giúp giảm và ngăn ngừa chống lão hóa vùng mắt và Môi đem lại cho bạn độ đàn hồi và sinh khí cho những vùng da quanh mắt, khóe miệng, tăng cường chức năng điều chỉnh độ ẩm của da, giúp vùng da mắt luôn giữ ẩm và mịn màng tràn đầy sức sống.,Các thành phần hoạt chất và Vitamin kết hợp với công nghệ sửa chữa siêu chuyên sâu tự nhiên hiệu quả độc nhất tạo nên một rào chắn bảo vệ làn da, làm giảm đi dấu hiệu lão hóa, loại bỏ sự mất nước, mờ xỉn và các nếp nhăn.giúp giảm bọng mắt và những vết thâm quanh quầng mắt và khóe miệng ở tuổi trung niên, với thành phần chủ đạo Hydrating giúpcải thiện vùng da mỏng manh và yếu ớt xung quanh mắt. (NMF) cung cấp độ ẩm và tái tạo collagen chống lão hóa cho da.,Eye Lip Contour là sản phẩm kem giúp giảm chống lão hóa vùng Mắt – Môi bạn sẽ luôn tự tin về vẻ đẹp rạng ngời của mình. Sản phẩm chống lão hoá này nâng niu và bảo vệ vùng Mắt – Môi của bạn, chống lại nguy cơ lão hoá , giúp bạn lúc nào cũng có một gương mặt sáng rạng rỡ.,Dạng bào chế: Kem 15ml,Chỉ định: Điều giúp giảm và ngăn ngừa lão hóa, dùng cho vùng da quanh mắt và môi",,,,0,/ENDOCARE-EYE-LIP-CONTOUR-15ML.jpg,ENDOCARE EYE & LIP CONTOUR 15ML,N/A,,ENDOCARE EYE & LIP CONTOUR 15ML,ENDOCARE EYE & LIP CONTOUR 15ML,ENDOCARE EYE & LIP CONTOUR 15ML,,1200000,Use config,Use config,ENDOCARE EYE & LIP CONTOUR 15ML,,,Product Info Column,,1200000,0,"ENDOCARE EYE & LIP CONTOUR 15ML điều trị và ngăn ngừa lão hóa, dùng cho vùng da quanh mắt và môi.",/ENDOCARE-EYE-LIP-CONTOUR-15ML.jpg,ENDOCARE EYE & LIP CONTOUR 15ML,,,,1,0,/ENDOCARE-EYE-LIP-CONTOUR-15ML.jpg,ENDOCARE EYE & LIP CONTOUR 15ML,4/24/2016 16:34:04,endocare-eye---lip-contour-15ml,endocare-eye---lip-contour-15ml.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,960000,88,/ENDOCARE-EYE-LIP-CONTOUR-15ML.jpg,ENDOCARE EYE & LIP CONTOUR 15ML,1,0
,,,,"Thực phẩm chức năng/Bổ gan, thải độc",Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endocare-1ml,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:04,,,,,ENDOCARE 1ML,,,,0,/endocare-flashrepar-7-x-1ml-ampoules.jpg,ENDOCARE 1ML,N/A,,ENDOCARE 1ML,ENDOCARE 1ML,ENDOCARE 1ML,,1150000,Use config,Use config,ENDOCARE 1ML,,,Product Info Column,,1150000,0,ENDOCARE 1ML,/endocare-flashrepar-7-x-1ml-ampoules.jpg,ENDOCARE 1ML,,,,1,0,/endocare-flashrepar-7-x-1ml-ampoules.jpg,ENDOCARE 1ML,4/24/2016 16:34:04,endocare-1ml,endocare-1ml.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,920000,88,/endocare-flashrepar-7-x-1ml-ampoules.jpg,ENDOCARE 1ML,1,0
,,,,"Thực phẩm chức năng/Bổ gan, thải độc",Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
